CONS_NO,FLAG,avg_consumption,median_consumption,std_consumption,min_consumption,max_consumption,zero_days,missing_days,zero_ratio,missing_ratio
876F55E2BE0196ACA712068DB9D4B5A0,0,29.48328488372093,30.86,12.091309989778114,7.2,59.9,0,2,0.0,0.0019342359767891683
950A6F9D696E4C4A8C30C6CE3E0DAD86,0,13.340426356589147,10.85,8.685793076624329,0.81,52.94,0,2,0.0,0.0019342359767891683
EE48AA882CD4813E36757AC704D3B4E7,0,13.388832684824902,12.47,5.51538948114688,0.0,35.33,3,6,0.0029013539651837525,0.005802707930367505
25EAEC2C38E6CF7AB4F3048062FEA483,0,8.596695821185618,8.87,3.245073273499591,0.0,17.96,6,5,0.005802707930367505,0.004835589941972921
2B65F869026657A386041C30FC28EBE7,0,11.707653359298929,11.43,3.407310287645126,1.27,23.52,0,7,0.0,0.006769825918762089
7F4DE9A2C15A2986667AC427E9482422,0,5.6760137120470135,5.42,1.3652043859796488,2.31,11.31,0,13,0.0,0.012572533849129593
696F5B596780F4F151BA092499EB9D03,0,8.643769100169779,6.73,8.068487204533689,0.02,37.25,0,445,0.0,0.43036750483558994
A9F3B05C400F5D1F53E44A86A4F33483,0,9.844652241112827,8.35,4.596833190575064,1.66,30.25,0,387,0.0,0.3742746615087041
2C3F4E1F827D6D017B2F8FDB49136CDE,0,8.781454005934718,8.44,4.419880017480344,0.0,21.85,94,23,0.09090909090909091,0.022243713733075435
9BB80162E1A94D6A59B763F36983E1FC,0,8.195345666991235,8.34,3.5061177599831996,0.0,26.63,23,7,0.022243713733075435,0.006769825918762089
0DBD0ABE447FA784B6DFE567FA60D80C,0,7.24687015503876,6.175,3.887217255675743,0.58,42.91,0,2,0.0,0.0019342359767891683
F50E45B0751AF0EE74B45E7DB81797F4,0,7.205174418604651,6.705,2.4415679973628643,0.0,17.83,3,2,0.0029013539651837525,0.0019342359767891683
A573622E000F21F5A910952C504ABA23,0,2.091575630252101,1.49,2.6658427790642634,0.01,16.39,0,558,0.0,0.539651837524178
C28DE4D3E7B89E27EE7C1F98216EA018,1,16.431660649819495,12.39,8.879391335667757,3.52,50.87,0,203,0.0,0.19632495164410058
3EE1F55BF5F6716175D9681C103103F2,0,7.113262569832402,6.38,3.9144340640401927,1.66,29.41,0,139,0.0,0.1344294003868472
793FA413FE8611943D0A9292A90B68B9,0,2.7238095238095235,1.48,3.3831097502683196,0.0,15.17,5,5,0.004835589941972921,0.004835589941972921
480293CC9D57FAB4A9D53BC1874209C6,0,10.47701171875,8.945,4.762041408185577,0.0,40.52,4,10,0.0038684719535783366,0.009671179883945842
AD27F860EA3B3488679014440D5402DB,0,8.139601820250286,8.28,4.961485485614186,0.0,44.63,2,155,0.0019342359767891683,0.14990328820116053
06C63EB92357BAA68D4AEDDE3A5A342C,0,10.863880742913,10.06,5.071733772329547,0.0,33.32,3,11,0.0029013539651837525,0.010638297872340425
7C6D32DFB0ED01CC4D393F4700907E8D,0,4.368211462450593,3.75,2.1670550202243506,0.0,14.82,1,22,0.0009671179883945841,0.02127659574468085
A99697BC7A807B53EF64E82DCB0112C9,0,7.896694915254237,7.575,2.294649798303961,1.82,22.07,0,90,0.0,0.08704061895551257
5AAC8572D43B44E60E819397DE4BB378,0,8.493235294117648,7.97,3.0182083538530162,3.9,18.82,0,218,0.0,0.21083172147001933
C85F0ECFE8266BD3441ED4780C713B46,0,9.194695062923525,8.8,5.933953178004102,0.0,37.6,71,1,0.06866537717601548,0.0009671179883945841
94A364AD40A5BE28650BB570410E74E1,0,8.42905138339921,8.035,2.4684087245395263,3.48,24.19,0,22,0.0,0.02127659574468085
A3673713E6D81AE3D89B25CAE53E9F2A,0,6.287884378843788,5.67,2.798258290351641,0.0,20.12,1,221,0.0009671179883945841,0.2137330754352031
3000D25867F16319AB8C525839A2694D,0,8.369052734375,7.67,2.919555895798609,0.0,20.64,7,10,0.006769825918762089,0.009671179883945842
34106164CC9AF7E49FC03A4C4594A8DD,0,15.153549951503395,11.13,8.938881764037069,0.0,50.16,1,3,0.0009671179883945841,0.0029013539651837525
6B1DB579A68130DAAA2B161C48296DE0,0,8.600815709969787,8.02,3.012152743885158,0.0,24.53,20,41,0.019342359767891684,0.039651837524177946
07C68A1B298FE92686725F09FBC8EB8F,0,8.979640718562875,8.39,2.8788271613339083,2.74,20.65,0,32,0.0,0.030947775628626693
AC7CB26E8D1FDB5D717C1AEE912CBC2C,0,8.552912621359223,8.075,2.748223891879782,0.0,22.23,5,4,0.004835589941972921,0.0038684719535783366
36F5A27708F4AF1108D56535658D8708,0,11.121864831038797,10.04,4.348970886448901,0.0,28.58,2,235,0.0019342359767891683,0.22727272727272727
589006938C94043811D015B7B01DCE1D,0,9.083732558139534,7.855,3.8689535752887583,2.21,22.12,0,174,0.0,0.16827852998065765
E7E67D5D53927200AA25F3783DDAD638,0,8.713190854870776,8.375,4.3308295090172955,0.0,30.68,9,28,0.008704061895551257,0.027079303675048357
DB7585CF13BCC29CE772D17EAA5249C1,0,10.292848780487805,8.85,4.594912191587494,0.0,28.21,16,9,0.015473887814313346,0.008704061895551257
41E9B79DD77C3E616DA3A60C0FE69744,0,3.0738970588235297,1.2149999999999999,3.9272149264805423,0.0,21.65,8,82,0.007736943907156673,0.07930367504835589
B2F354EDEFDEA4DCAE46284A00857A7D,1,6.73533398821218,6.755,4.199356243266387,0.0,40.54,29,16,0.02804642166344294,0.015473887814313346
80EE428A909858BE4572FE648C48A9B8,0,8.646611810261374,8.38,2.9810249624711105,1.49,24.9,0,1,0.0,0.0009671179883945841
8A85FF0911E691651C92138337B3779E,0,3.63648111332008,2.78,2.8063725534216157,0.0,23.43,5,28,0.004835589941972921,0.027079303675048357
7C08A293372C189AC4AC2729C92278D7,0,7.8280329457364335,6.47,4.204781042434958,2.07,28.99,0,2,0.0,0.0019342359767891683
0975CBA2C2C5A7721794CBE3077F156B,0,9.504324853228963,7.28,90.16937279198764,0.0,2887.27,2,12,0.0019342359767891683,0.01160541586073501
53FEF53796A05B280A084431E8D691C8,0,7.1207317073170735,7.0,2.283148129677596,0.0,17.89,13,9,0.012572533849129593,0.008704061895551257
9689F597021A09E667F681A638FC09E9,0,10.375667915106117,8.2,5.882393801385774,2.35,35.66,0,233,0.0,0.2253384912959381
37D40058A3FF6F7E51C203169A33C07F,0,11.422818725099601,9.94,5.5874645629552875,0.0,41.02,4,30,0.0038684719535783366,0.029013539651837523
44C65AF3133147A74CDDA5D6F768FF49,0,9.875675413022353,9.93,3.396033543472877,0.0,27.58,2,5,0.0019342359767891683,0.004835589941972921
4D1404E7E508F404BE85C3AF0580B6E3,0,9.925788964181994,9.15,3.948182756101314,0.0,26.48,1,1,0.0009671179883945841,0.0009671179883945841
7C4DBA50CB253873CB4B39FE3B88E7CE,0,2.683399602385686,2.275,2.5849425782203284,0.0,11.98,298,28,0.28820116054158607,0.027079303675048357
55ADC692441CA4871A417172BEE8C958,0,13.72115871470302,12.38,5.70813242239423,0.0,40.38,2,7,0.0019342359767891683,0.006769825918762089
624E78478DF45E1923F111D19989668D,1,4.307641509433962,1.05,8.284204588892308,0.0,58.66,16,186,0.015473887814313346,0.17988394584139264
3BC698D472BF38F8E62CE25CE463F470,0,6.82416179337232,6.42,2.9535205167842764,0.0,22.52,3,8,0.0029013539651837525,0.007736943907156673
179FA368F4220A259A03AB5263F8A56E,0,9.863595724003886,9.52,2.5007001540621467,4.16,20.89,0,5,0.0,0.004835589941972921
CD5618FF53F52B85D90D8B7D1CF36834,0,8.621703775411422,7.86,3.286536724992451,3.68,22.94,0,1,0.0,0.0009671179883945841
98A352EC670F93F41337891EE3D6B81A,0,15.065998023715416,13.445,5.944369260654896,3.93,43.45,0,22,0.0,0.02127659574468085
CCCA73C37E19AEA5C9297E786A11331B,0,6.765403304178815,5.07,4.79824691941118,0.0,35.65,1,5,0.0009671179883945841,0.004835589941972921
021524E742F7D1A54E5119598791CE89,0,3.8287037037037037,3.64,1.7024144623787836,0.0,19.46,36,62,0.03481624758220503,0.059961315280464215
6FEE023362CA3CE5DE4D5CFB4E74EB66,0,6.853572815533981,6.09,2.8435397348297626,1.49,19.84,0,4,0.0,0.0038684719535783366
2CD59D2840C57924B21BE218AEF8FBD3,0,8.327671517671517,7.85,2.4019642032108495,3.43,21.21,0,72,0.0,0.06963249516441006
8AC25A45685FB4AA15F691837A58988D,0,8.21039408866995,8.04,4.514028955404269,0.01,25.33,0,425,0.0,0.41102514506769827
4218C00A5957B26B58D4C87CEC687936,0,8.835460717749758,7.81,3.9017229647116567,0.0,23.54,2,3,0.0019342359767891683,0.0029013539651837525
5D71F69F720E804E0D79AC3865972BBC,1,9.401769911504426,9.045,4.850015899797161,0.0,30.12,37,130,0.035783365570599614,0.12572533849129594
0875D0419ACC0139D01BFCE6B5715D61,1,9.831700680272109,9.84,3.475097838083197,3.88,25.69,0,5,0.0,0.004835589941972921
D5FFE19D252A91CFDD07A6C935DC2F77,0,12.219696673189823,9.235,85.34795990041903,0.0,2737.01,2,12,0.0019342359767891683,0.01160541586073501
A38624E5EF9BAC0E678EF25C43F70045,0,10.102494949494949,8.84,3.7462235703308844,0.0,22.85,1,44,0.0009671179883945841,0.0425531914893617
CC6280E0D9493FBFA61A686935565513,0,11.007002652519892,10.23,4.047680762663214,0.0,26.72,4,280,0.0038684719535783366,0.27079303675048355
29011194033BC951CB7B6CC434B5C16F,0,11.55368499257058,10.51,3.880674083338982,0.0,27.25,1,361,0.0009671179883945841,0.3491295938104449
FF1329D90F8D35AA3F37511502463424,0,8.773153526970955,7.48,5.051187048161095,0.0,36.88,1,311,0.0009671179883945841,0.30077369439071566
C471464C2AED8C56F1BD1329981FF45F,1,5.4732968127490045,4.235,6.235288503300519,0.0,43.47,415,30,0.40135396518375244,0.029013539651837523
169158E7FF91ACB65F0B97BC4D592609,0,6.232651663405089,6.5649999999999995,3.6854116559008343,0.03,18.14,0,12,0.0,0.01160541586073501
D798DE05CB276F813EF0E704640FB1D6,0,6.724384,6.38,2.356423840026695,1.51,14.86,0,409,0.0,0.3955512572533849
A332BE4384D327D7F27BA2E5D05519E7,0,5.46924089068826,5.535,3.913649241524064,0.0,21.92,141,46,0.13636363636363635,0.04448742746615087
F1D9344EC7A0BC421AA36A56D00D0FC8,0,8.800058252427185,8.9,1.9578564160516199,1.06,15.36,0,4,0.0,0.0038684719535783366
CE90812E3799449BCCB59414A0AC1660,1,8.452133194588969,6.16,5.328216685618875,2.33,31.56,0,73,0.0,0.07059961315280464
8C5FD7A96C0FBCB47AA664E6376DCD43,0,16.961220930232557,9.01,14.877897395250978,0.0,71.98,5,2,0.004835589941972921,0.0019342359767891683
B8EF04DBFEB19808620741ED4B8176D6,0,10.31153547133139,9.27,4.093586847992562,0.0,24.77,1,5,0.0009671179883945841,0.004835589941972921
E98EF1E1E668DCBA88D00920B9E16FAB,0,9.4671875,8.655000000000001,3.6989117595531846,0.0,28.14,3,650,0.0029013539651837525,0.6286266924564797
7746F11B4C93879F3B0582AAF53B1ABF,0,7.601804073714839,6.56,3.121250316503733,0.0,20.07,7,3,0.006769825918762089,0.0029013539651837525
37BA7D3E1F997BD7E86877A5CA31CCDE,0,3.0121384928716903,2.6550000000000002,1.535347470248524,0.0,10.93,12,52,0.01160541586073501,0.05029013539651837
4C0973D2C0585995BE2CACFFE29536BF,0,8.623010648596322,7.69,4.397519158007335,0.46,44.8,0,1,0.0,0.0009671179883945841
6F106680242A182513FE504343EB44E5,0,9.060861195542046,8.66,2.918397745961759,3.17,32.07,0,47,0.0,0.045454545454545456
A44B847313BD09F323445E92327650CA,0,12.766472303206998,11.5,4.661931399328333,0.0,33.26,14,5,0.013539651837524178,0.004835589941972921
92C3ABFCF30E99871E77F53EF2A9DA9F,1,7.189876923076923,6.72,2.518474784282348,0.0,18.99,1,384,0.0009671179883945841,0.3713733075435203
F00B5E98CCA6E63D22B08196DE332EA1,0,9.597115009746588,8.885000000000002,3.0055495111265467,4.73,21.24,0,8,0.0,0.007736943907156673
BA02B8DFD7C1474C21A152D5775DBED4,0,7.407744433688286,5.74,5.282664831083674,0.0,27.34,9,1,0.008704061895551257,0.0009671179883945841
14FB758092298A0FF9EE11F19E308828,0,15.609911067193675,14.245000000000001,5.773289984257712,0.0,41.74,3,22,0.0029013539651837525,0.02127659574468085
F1A047518A17B8DD546FA2D8C468006C,0,12.503964088397789,12.085,3.578919477144109,0.0,21.91,15,310,0.014506769825918761,0.29980657640232106
641EE9F780E65CF7FAC9E8A44F773CCC,0,9.786170798898072,9.39,2.107358049465658,5.33,29.96,0,671,0.0,0.648936170212766
18F427346E9E54AC84C3A585E636FD50,0,8.259581256231307,7.08,3.787302299356917,0.0,28.51,4,31,0.0038684719535783366,0.029980657640232108
689FDE99AA885851D2EA35E6FE2C6EA2,0,10.384857496902107,10.11,3.173685374582504,0.0,27.29,4,227,0.0038684719535783366,0.21953578336557059
5571261F60D027FA1AA8358F2724DB1B,0,8.741436893203884,8.235,3.230828672339007,2.5,23.55,0,4,0.0,0.0038684719535783366
B910FEDCB43601659BAE15AD88DABD24,1,14.825248508946324,14.575,5.667538383744453,0.03,45.41,0,28,0.0,0.027079303675048357
5537280747EFC0CC27F6198DA01EF872,1,10.435163204747774,9.684999999999999,2.6560790214661587,4.68,20.19,0,360,0.0,0.3481624758220503
D76F0B091044F4F77B66CFE2FE3437BD,0,3.500166503428012,2.59,2.2726552389208807,0.0,12.78,10,13,0.009671179883945842,0.012572533849129593
7F0E32CEC632CE66D726E10A9A56B21B,0,9.248316532258064,8.85,2.7184928766306333,0.0,22.64,1,42,0.0009671179883945841,0.04061895551257253
619193B661394F9AB1DE011FED6BD0E8,0,9.210632911392405,9.07,3.162383821010887,1.22,19.8,0,7,0.0,0.006769825918762089
93549DD07B5F69FFF8EA1DB646A5E09B,0,4.883388349514562,5.165,3.4580237359040775,0.0,21.35,1,4,0.0009671179883945841,0.0038684719535783366
0796E5F14B344BE2C73801D20D1CA9D7,0,12.483733468972531,7.97,112.31156910662241,0.0,3527.21,27,51,0.02611218568665377,0.04932301740812379
6259AE65B052237CC130C5556D7C04BA,0,6.825665362035226,7.03,2.8918349876915586,0.0,17.89,79,12,0.07640232108317214,0.01160541586073501
679B0CE5BA77D3C32669A9967FB23D1E,0,7.580903732809431,7.31,1.9590078781949067,0.0,18.45,2,16,0.0019342359767891683,0.015473887814313346
0329BBD1C96FE09A4966637111B35785,0,12.931809851088204,6.57,11.163263008042842,0.0,51.36,1,161,0.0009671179883945841,0.15570599613152805
1C387383C4856650CAE2740094627332,0,5.5166933066933055,4.54,4.695321475133002,0.0,24.25,28,33,0.027079303675048357,0.031914893617021274
7CBDD91DA39FAD8FBB5712047C93A363,0,11.917259615384616,9.54,6.905701138086931,4.12,53.15,0,410,0.0,0.3965183752417795
DA98F11DDE02577A64D47DBD62C8F945,0,10.047665995975855,8.63,4.776850541178778,0.0,34.09,1,40,0.0009671179883945841,0.03868471953578337
96259811784DE70909D715D6AADD3EFE,0,9.97918683446273,9.52,2.632216679568495,4.21,22.46,0,1,0.0,0.0009671179883945841
E6056B9D70D0CFF992380874D4B5D295,0,14.954643902439024,12.4,7.628208539525172,1.05,45.05,0,9,0.0,0.008704061895551257
2DA5C562DB055D2A5D4781B993AF1B41,0,7.722419196865818,7.57,2.618453990165096,3.11,20.22,0,13,0.0,0.012572533849129593
AE3551617DF41C88DFC763187AF1D376,0,10.206434782608696,9.335,5.236751697547857,0.0,30.78,27,114,0.02611218568665377,0.1102514506769826
9DA7D2D9BA6ECA44AB2D712E6AB05AFA,0,20.818121878121875,20.64,9.539893661311476,0.0,49.9,7,33,0.006769825918762089,0.031914893617021274
891D3F526968F2280F9498EA43E353FA,0,9.184054848188051,7.66,4.450684945405958,0.0,38.78,7,13,0.006769825918762089,0.012572533849129593
56A6A32B07425B571A5483D53AE385FB,0,9.131139240506329,8.75,3.6110906387753388,0.2,32.77,0,7,0.0,0.006769825918762089
AE2102800FCDA2683756B0A183268D7A,0,11.581275071633238,10.254999999999999,5.599110116473283,0.0,37.38,5,336,0.004835589941972921,0.32495164410058025
C646752C689EC402F72CED1CD5FEB7BB,0,9.430480349344977,10.035,6.807846019064002,0.0,136.89,108,118,0.10444874274661509,0.11411992263056092
90483BF01B4BA5B5069E3A9222870494,0,11.15551622418879,11.45,4.914584689599154,0.0,50.53,3,17,0.0029013539651837525,0.01644100580270793
255E1C213871D158FFAE12B2F30A9F4F,0,8.487227848101266,7.785,4.694411264648312,0.35,30.88,0,244,0.0,0.23597678916827852
45EEBBF685B89FD992F2906A905FB7BE,0,7.902985074626866,7.89,1.4788364663634237,2.48,16.46,0,364,0.0,0.3520309477756286
E64351001FAEDF22F6BD5A7A9B6FC5CC,0,8.922197483059053,8.38,2.6119335392915013,4.34,21.52,0,1,0.0,0.0009671179883945841
3AB516AC108AA7CB80924C75D7319613,0,11.07430894308943,11.41,1.8427488042611708,0.0,13.73,14,173,0.013539651837524178,0.16731141199226304
C464C4DCC41A61B67F2BFDA7796F48C1,0,13.687877906976743,10.995000000000001,6.5643644145816635,2.98,38.85,0,2,0.0,0.0019342359767891683
ACDD389E2BA11B37AF4188AE291A74D2,1,5.82694,1.74,7.174342494377211,0.0,37.47,120,34,0.11605415860735009,0.03288201160541586
3BAFB4F61EC067A5874DA114E71F0A8B,1,6.474169096209913,5.86,4.13416855305576,0.64,24.5,0,5,0.0,0.004835589941972921
B2AA9AD530EEE24A47EFB311287A3CE7,0,11.024320388349514,9.844999999999999,5.371934741879548,2.2,35.76,0,4,0.0,0.0038684719535783366
F9A6974A3F343A24B76448D695E6FF7E,0,6.1508729388942776,5.96,1.6406247372571205,0.0,13.47,5,3,0.004835589941972921,0.0029013539651837525
DEFF6669A1581D52147F91DEFD81F110,0,14.269625935162095,12.835,7.900761281275119,1.76,48.17,0,232,0.0,0.22437137330754353
7F0128F4870ECEF47E069FCFDC096DB6,0,6.899695712309821,6.54,2.3127097742861173,0.0,19.4,1,311,0.0009671179883945841,0.30077369439071566
C7BF6547BA9730E79DA030F6D2C41AC1,0,4.142178121974831,3.83,2.0239424454527812,0.0,12.74,3,1,0.0029013539651837525,0.0009671179883945841
D71350D977EFC34806898F3E38DEACA1,0,8.040412168792933,4.78,9.187057086173255,0.0,46.78,204,15,0.19729206963249515,0.014506769825918761
F743199E436B71CF8779A59725FFC160,0,5.833297665369651,5.73,1.9935138058155044,0.19,22.27,0,6,0.0,0.005802707930367505
14FCFE3BAF44E7809BAAEC7F7103B27D,0,3.0404846686449063,2.95,1.3478718328294474,0.0,10.77,2,23,0.0019342359767891683,0.022243713733075435
627DF4D98A743A661319CC79BD2DBEBF,0,10.837321603128055,9.24,6.099130593235326,0.0,57.12,4,11,0.0038684719535783366,0.010638297872340425
2B96B433ECD9291986E9F6D1447AC9E0,0,11.963575638506876,12.87,6.256909053149668,0.0,28.13,138,16,0.13346228239845262,0.015473887814313346
BE22BBFC64C47285795E04AFB3850CD6,0,11.753094302554027,11.425,4.70260769443665,0.0,32.64,59,16,0.05705996131528046,0.015473887814313346
7437B670B41642D0986BAA7DB621B4C2,0,8.772626728110598,9.49,7.80692188019905,0.0,42.29,225,383,0.21760154738878143,0.3704061895551257
C2A5191F2A2F8415B55491FD37A8AA72,0,9.977717231222387,8.07,6.900930782600024,0.0,31.06,9,355,0.008704061895551257,0.34332688588007737
49CCB9591112C383A084DE6F69EEA73B,0,6.9560657370517935,5.1850000000000005,4.833299123622097,0.0,35.8,6,30,0.005802707930367505,0.029013539651837523
B859775E2C0810321337967D2AA7C007,0,8.1323138832998,9.59,6.820228610993321,0.0,27.36,183,40,0.1769825918762089,0.03868471953578337
024CFF6DB17F8DD76C7806EF9D971912,0,9.444502923976607,8.225000000000001,4.172086966389051,2.9,26.35,0,8,0.0,0.007736943907156673
C09ACE5B7F9D8008C800B5D1132D81FA,0,9.201549636803874,9.21,2.531050139336681,2.04,17.15,0,208,0.0,0.2011605415860735
40553CEE6720D57A8A598F145D8EA409,0,4.582616279069768,4.53,2.4779629974884476,0.0,20.96,4,2,0.0038684719535783366,0.0019342359767891683
AD98386C5563225F1B2B9B6B302B7E1B,0,9.985755813953487,9.175,3.3124071511925726,4.11,30.48,0,2,0.0,0.0019342359767891683
3D4E2695F8ACA1D6FF376CCF60A1A3C0,0,10.372047244094489,9.445,4.129838239384211,2.46,26.53,0,18,0.0,0.017408123791102514
9D24BF7BF6EB3C9C174C34DAFFBC3FC1,0,7.4727422480620165,7.325,2.0416488219478377,2.1,16.28,0,2,0.0,0.0019342359767891683
65FF7DDE6EBF60D4257133CED52424A5,0,7.184568452380952,6.96,2.4039551596513387,0.0,17.62,2,362,0.0019342359767891683,0.35009671179883944
5A4D983269629D9B379DF23AFF99493E,0,4.80586301369863,3.87,4.233449952186363,0.0,18.9,63,669,0.0609284332688588,0.6470019342359767
3C9E6F8F8572CD77B645803FAF63CAFD,0,8.72007874015748,7.785,4.742517364549756,0.0,27.56,1,272,0.0009671179883945841,0.26305609284332687
1A17B6B732DD48760130DD84AB3B68F5,0,5.0327960199004975,3.7,3.743401344855959,0.0,23.57,1,29,0.0009671179883945841,0.02804642166344294
7C46F4A2A36AFB27814F42DE7C6044E2,0,12.290672514619883,11.09,4.461367441684429,0.0,41.04,1,8,0.0009671179883945841,0.007736943907156673
30285476FAA6E769C80DB0F67BBA6BBD,0,12.780774443368829,10.12,8.386514702605645,1.64,48.83,0,1,0.0,0.0009671179883945841
2613F45BFB5E11A0FBCCED66F6F8CD51,0,6.5044510385756675,5.97,23.830171091035957,0.0,756.2,126,23,0.1218568665377176,0.022243713733075435
49B9A8B1F43C1D4F5DB6A9457F6054D6,1,16.432750000000002,11.725000000000001,11.795705408201542,0.0,63.09,2,274,0.0019342359767891683,0.26499032882011603
6FA4D9E782DBC7BA19770266E0CBE29C,0,6.5255245535714295,8.145,4.975958912494937,0.0,19.29,275,138,0.26595744680851063,0.13346228239845262
1A8FAB5CEB1303497D52176F537ABD6B,0,11.431794871794871,10.66,4.527132929414608,3.64,29.42,0,449,0.0,0.43423597678916825
B9FCC9DEDB1202FB75D07B21F30883EE,0,9.61022624434389,9.51,4.5104943135041236,0.0,22.08,1,150,0.0009671179883945841,0.1450676982591876
24786DDD25A12FDEB20CEC8C863D3ACD,0,7.602698892245719,6.94,2.996776454780738,0.0,21.76,5,41,0.004835589941972921,0.039651837524177946
7BA99C060A4F7890EB02CDC193D25226,0,14.992752203721842,15.12,5.3785147164624805,1.2,48.04,0,13,0.0,0.012572533849129593
855B029BA91AF307DCE293BB23A1952D,0,10.011545189504375,8.67,8.549722379452378,0.0,47.26,142,5,0.13733075435203096,0.004835589941972921
51551581CA4B51E0FBAB656C6632029F,0,32.420815789473686,27.28,19.333896536120363,0.0,102.54,3,654,0.0029013539651837525,0.632495164410058
DF419247CFC5394E0E2A8B834CBB53CF,0,11.16899805447471,10.37,3.505271099363808,0.0,35.25,1,6,0.0009671179883945841,0.005802707930367505
AE7D5F1EC488772E525795CDDE63B153,1,8.014083333333334,5.96,7.46967123986489,0.0,43.89,166,194,0.16054158607350097,0.18762088974854932
F33E25592437EA5875FA727737490DFB,1,19.842713513513516,15.96,15.026129762434957,0.0,81.9,7,109,0.006769825918762089,0.10541586073500966
4A492D00D35B7BC5117227B5D0092684,1,11.102442455242967,9.77,5.325742935665107,2.24,37.06,0,252,0.0,0.2437137330754352
81F2DA6A8BD1812E3FCAC27FB67EABDF,0,10.60502923976608,10.385000000000002,3.961251126468641,1.22,44.27,0,8,0.0,0.007736943907156673
28396B31A88D5C556365D18E29C81FD9,0,12.462202556538841,9.19,7.713840017859794,0.0,49.18,4,17,0.0038684719535783366,0.01644100580270793
56C12A7331BF6E418B2DCAD2C15242F5,0,9.383563777994159,8.72,2.9650493910551035,0.0,23.28,3,7,0.0029013539651837525,0.006769825918762089
11507DF88C261D3D7BF19F0151A936FF,0,10.200097181729834,8.87,6.82198738332539,0.0,46.35,3,5,0.0029013539651837525,0.004835589941972921
36A29BDE0E980703F16D4E57350C14ED,1,6.110400782013686,5.51,3.583315071800953,0.0,39.3,2,11,0.0019342359767891683,0.010638297872340425
737AB2A5075DFF7BE25DC1AE7483E70C,0,9.073918650793651,8.395,2.8721425800832163,0.0,23.7,2,26,0.0019342359767891683,0.025145067698259187
EBC02EEF31E11756664F6CE79FF84154,0,12.049594460929772,11.82,2.4255693490515577,4.11,29.91,0,23,0.0,0.022243713733075435
7D3DCE1873F85BD40DD1B1F4F86AF87F,0,10.074056886227543,10.16,2.733096092645056,0.0,20.59,8,366,0.007736943907156673,0.3539651837524178
1C63FC119677075EB4784DD0159124D2,0,8.25093385214008,7.09,5.11794505068894,1.75,33.92,0,6,0.0,0.005802707930367505
ADCA6B6A42EACEC42DCDCF265A1A7332,0,11.560503388189739,10.67,7.271374115619449,0.0,38.75,37,1,0.035783365570599614,0.0009671179883945841
A254A8879E660BB2B83FE5783368D06A,0,11.46075638506876,8.675,8.599509036635379,0.0,39.84,11,16,0.010638297872340425,0.015473887814313346
99AA5AC260CD028E1C87C1B303FAF46C,0,7.74448343079922,8.54,4.720544488666672,0.0,27.63,100,8,0.09671179883945841,0.007736943907156673
9484A0007DDF7C3E9CBD4EDE1EE3427A,0,7.980814639905549,7.23,3.3469808451286003,0.0,21.72,2,187,0.0019342359767891683,0.18085106382978725
38DAD7604F05FCC281EF7F75F8F4C1D7,0,4.18323330106486,4.64,2.8164938827286847,0.0,25.17,133,1,0.1286266924564797,0.0009671179883945841
DC9F7325D1BD3454C9C71BA9538249AD,0,5.306354273944387,5.12,1.8627045225365473,0.0,16.49,33,63,0.031914893617021274,0.0609284332688588
926F582861D3D44A81413BB5B062B37D,0,8.74891156462585,7.88,7.051558661278769,0.0,73.22,3,5,0.0029013539651837525,0.004835589941972921
FD5C74C3F5DFA1E915249F24C6991A6F,0,10.95674102812803,10.55,5.018393048204427,0.0,30.41,2,3,0.0019342359767891683,0.0029013539651837525
65A60322BD00B2EB44889D3766437A34,0,15.923447600391773,11.33,12.350398718039653,0.76,67.5,0,13,0.0,0.012572533849129593
435300D1593E5C2D3BFA7A61A57C30A5,1,22.08951690821256,18.785,13.421376531973717,0.0,83.44,1,206,0.0009671179883945841,0.19922630560928434
9E80E116B156A7C6B2C58962175BA987,0,5.820136186770427,5.37,3.624861811949411,0.0,20.46,3,6,0.0029013539651837525,0.005802707930367505
A47932E2F6147C49301F9AB66AF9944D,0,11.182126144455747,10.52,4.357380126236341,0.0,25.04,11,51,0.010638297872340425,0.04932301740812379
44B79C4C6E1DD6AC333FD201E830D719,0,11.784403491755576,10.06,4.793390677033055,4.62,36.59,0,3,0.0,0.0029013539651837525
43324BA23D4CE706C93B79CAC37972C2,0,4.535974576271187,4.085,2.8325630943264484,0.0,17.49,38,90,0.0367504835589942,0.08704061895551257
37EE234911EA8A9B906D8988B33C8A7C,0,9.788787584869059,7.84,6.676815573199946,0.0,36.59,4,3,0.0038684719535783366,0.0029013539651837525
FE8CAC105305002B0D06D7CDE4165AB9,0,32.96196446199408,27.04,23.905939096833293,0.0,85.82,4,21,0.0038684719535783366,0.020309477756286266
8E2E3E5749E5F65D55716D491C52FA3B,0,7.947918683446273,7.67,2.3019346904207785,2.42,24.74,0,1,0.0,0.0009671179883945841
FB68943527B646FC19481309076C162C,0,6.5151287793952966,5.5,2.6013003195001065,1.29,18.44,0,141,0.0,0.13636363636363635
D92D3DDEE1D4DBC75F6821EEED7D433B,0,2.013878550440744,0.52,3.0191790601089314,0.0,16.3,476,13,0.46034816247582205,0.012572533849129593
AAC60B119A45098E5EB06B506C0E4476,0,13.23410557184751,12.39,4.07249376144207,0.0,29.45,1,11,0.0009671179883945841,0.010638297872340425
