node_index,CONS_NO,FLAG,avg_consumption,median_consumption,std_consumption,min_consumption,max_consumption,zero_days,missing_days,zero_ratio,missing_ratio,consumption_range,peak_to_average,coefficient_variation,median_to_average,min_to_average,max_to_median,zero_percentage,missing_percentage,stability_score,consumption_intensity
18844,21455767A23E3CD596D0BCFD356D1A65,0,-0.023386698068834286,-0.013049755434040773,-0.027810720571589967,-0.06431441609288324,-0.01885842555127753,-0.5133149208990291,-0.8660022756276313,-0.5133149208990292,-0.8660022756276312,-0.018710685844291176,-0.20509263715984133,-0.33396243172234946,0.5803665809795638,-0.5468749015357403,-0.025653979701691566,-0.5133149208990292,-0.8660022756276314,0.893944810611693,0.03235714006330646
18845,74484604F86DD0829CD09BEB1A725A2A,0,0.03362783921764544,0.027722799893473666,-0.01168858391939012,0.06748966926998777,-0.015793323313993874,-0.520941399684123,-0.7989006876072813,-0.5209413996841229,-0.7989006876072811,-0.01594867131866192,-0.19716691687694787,-0.2730941073588563,0.37545322605601544,0.6776999887760511,-0.02512274019566353,-0.5209413996841229,-0.7989006876072812,0.3802942382780943,0.16344048102334938
18846,688D643CA76DC24A90F5F6CEB267F1A4,1,0.1427100202947744,0.005199716922183809,0.06293722604405702,-0.06431441609288324,-0.005253721208496095,-0.2845205573462099,-0.31576925386076027,-0.28452055734620985,-0.3157692538607598,-0.005105861342803386,-0.17357729021975765,-0.06931425091527174,-0.9806879566991298,-0.5468749015357403,-0.02035629411572165,-0.28452055734620985,-0.3157692538607601,-0.675429222040412,0.33324844607640847
18847,C43AC838FD526395DDD9E8F37A8E0A07,1,0.0575730090591347,0.006701255786936475,0.028993552475189144,0.017841493617605862,-0.006670056699072402,-0.520941399684123,-0.8727124344296664,-0.5209413996841229,-0.872712434429666,-0.006711146359913695,-0.15088867863253316,-0.07545968667808121,-0.34984510288400633,0.11419771312393319,-0.02102471504580802,-0.5209413996841229,-0.8727124344296663,-0.6528539070809205,0.22973305646409348
18848,AF47A4DEAFDF08A5606C8967EA889D09,0,-0.05679764925055668,-0.04238751479151575,-0.02911131419764401,-0.01525729015064874,-0.019707954996200937,-0.520941399684123,-0.7687049729981237,-0.5209413996841229,-0.7687049729981233,-0.01967304129908719,-0.20135081943936758,-0.2972479036189758,0.6003315450888429,0.5486818530643205,-0.025487536941765143,-0.5209413996841229,-0.7687049729981235,0.5677656446175348,-0.05316419237816868
18849,4383B46E2F0D4B5620DA31D9449B9047,0,-0.09059551437655576,-0.10013900958969484,-0.020485900804916777,-0.06431441609288324,-0.01876327825344611,1.744122799488787,-0.5908857647441959,1.7441227994887867,-0.5908857647441953,-0.018615537706105127,-0.1294999956114999,0.13572878257367527,-2.2494184569491567,-0.5468749015357403,-0.025249897269579855,1.7441227994887873,-0.5908857647441956,-1.2500273631054095,-0.13672844634948714
18850,19B28976ABF8ECFF700A7F8CFFD88131,0,-0.035726632760044924,-0.01917141388264776,-0.03430813329081116,0.014886245066868854,-0.020393015540587176,-0.520941399684123,-0.8592921168255964,-0.5209413996841229,-0.859292116825596,-0.020427430108990854,-0.21853640847784767,-0.3918916605481815,0.761199609829459,0.7859173955474567,-0.026352297671516308,-0.5209413996841229,-0.8592921168255964,1.5428210045092567,0.0019976433358849235
18851,047754C1C15E337181184E05A4AEB70D,0,0.16820840283711117,0.15084898680319148,0.018179630216210885,-0.06431441609288324,-0.009498649938889384,-0.4141706966928074,-0.3627403654750054,-0.4141706966928075,-0.3627403654750049,-0.00935082756501803,-0.19413892413496672,-0.2519189115445369,0.5072315313305581,-0.5468749015357403,-0.02507502611371016,-0.4141706966928076,-0.3627403654750052,0.2307562442619766,0.3948393652454292
18852,DD257D3ED4CFD0C0933FDCC90D23FE1E,0,0.056709371180796234,0.022063153403252114,0.0001696094022048714,0.2128878979662491,-0.013445903551781508,-0.520941399684123,-0.8727124344296664,-0.5209413996841229,-0.872712434429666,-0.013935608566468555,-0.18909425431202256,-0.23053283535544666,-0.06617123269085559,1.694477381445576,-0.024196541180489712,-0.5209413996841229,-0.8727124344296663,0.09198998923441845,0.2276324819576974
18853,6369C1F8382102DD29248AB48BCFB342,0,-0.052146141881198975,-0.043889053656268405,-0.024960782181706012,-0.06431441609288324,-0.018976680050010866,-0.5133149208990291,-0.8257413228154212,-0.5133149208990292,-0.8257413228154208,-0.01882894138746526,-0.1930863860888042,-0.2488438132250257,0.3393170654716963,-0.5468749015357403,-0.024880245204258557,-0.5133149208990292,-0.825741322815421,0.21008094610847639,-0.03941594664103897
18854,46913C642FED4A1C04A502F5791A48E9,0,-0.0604213223634575,-0.0425030177811121,-0.033255352519383004,-0.06431441609288324,-0.020697486893647726,-0.47518252697355917,-0.7921905288052462,-0.47518252697355906,-0.7921905288052459,-0.02054976342951577,-0.21567028232057453,-0.3545916583163956,0.764146287012456,-0.5468749015357403,-0.026224595428740168,-0.47518252697355917,-0.7921905288052461,1.1034799422101174,-0.06070637862026978
18855,000E6116D092E1C94AF3EFA5998363B0,0,-0.015498629317474696,-0.01697685708031695,-0.01624113759786939,-0.06431441609288324,-0.016139931327522623,-0.517128160291576,-0.8794225932317014,-0.5171281602915763,-0.879422593231701,-0.015992167610404114,-0.1814718997434448,-0.23609478170158485,0.25114496095610284,-0.5468749015357403,-0.024169516442248108,-0.5171281602915763,-0.8794225932317014,0.12697838279703835,0.052505078500992675
18856,AEAE9249362C9A3290686A45B85B1201,0,-0.022807714209272047,-0.01287650094964624,-0.02624039386561409,0.01429519535672145,-0.019192800340799385,-0.520941399684123,-0.8693573550286489,-0.5209413996841229,-0.8693573550286483,-0.019225845049612774,-0.20873337388398064,-0.3191504115283229,0.5693143479193957,0.6023131777409415,-0.025822391937645277,-0.5209413996841229,-0.8693573550286486,0.7557358397108556,0.033995242404714
18857,FF4847586682696F7314CDFF954CD535,0,-0.04457934611050372,-0.035457335415734266,-0.02960833101129947,-0.06431441609288324,-0.019996115383918957,-0.5095016815064821,-0.8425167198205088,-0.5095016815064821,-0.8425167198205087,-0.019848385725172907,-0.21102347037681202,-0.32667534642460694,0.4334541075067626,-0.5468749015357403,-0.02586646290034297,-0.5095016815064822,-0.8425167198205088,0.8247548602401226,-0.020356330550493767
18858,5EA6CD87C104047721C16F4C8A24F00D,0,0.007589410028829365,0.00958883052684543,-0.015225578956876012,-0.06431441609288324,-0.017697628517734185,-0.3912912603375255,-0.7519295759930361,-0.39129126033752565,-0.7519295759930359,-0.017549878558421397,-0.20388887868704553,-0.26544773264434945,0.458544582030265,-0.5468749015357403,-0.02552296231780591,-0.3912912603375257,-0.751929575993036,0.32480310353695985,0.09720034790910233
18859,93DEEBE7B8D7D83B1F56ADAD504C122F,0,0.018132918620032062,0.01940658464253587,-0.02201413867099238,-0.06431441609288324,-0.016967712818655993,-0.4789957663661062,-0.419776715292303,-0.47899576636610613,-0.4197767152923028,-0.016819956412622725,-0.20116409963608528,-0.32600822427864046,0.4776152039946728,-0.5468749015357403,-0.02539984170615251,-0.4789957663661062,-0.4197767152923031,0.8185381244942024,0.0893386092489501
18860,93BC9A952D1A1723B7BE098B59AC9442,0,-0.05197963673814607,-0.04025070948398312,-0.030104154801426697,-0.026487234643449407,-0.019335521287546516,-0.520941399684123,-0.8693573550286489,-0.5209413996841229,-0.8693573550286483,-0.019274778377822738,-0.1984517392121254,-0.32123560507667237,0.5001328588004836,0.23910795380343675,-0.025281489109605076,-0.5209413996841229,-0.8693573550286486,0.7746213589784968,-0.03688891805103987
18861,47C485F4C2AACD9A642BEB25EF2C408D,0,-0.002165415575353396,-0.017900880997087816,-0.009475995461047989,0.04384768086409163,-0.015669631826813024,-0.520941399684123,-0.8190311640133863,-0.5209413996841229,-0.819031164013386,-0.01577060837434232,-0.1838067500907672,-0.2041842114034693,-0.05357624190936784,0.7601752637787432,-0.0238884492635319,-0.5209413996841229,-0.8190311640133863,-0.06415450227054864,0.0799324152589922
18862,D582E92CBBA03E69DB4987AC17B1DEC2,0,-0.027159964044301148,-0.012818749454848061,-0.028573241635717412,-0.06431441609288324,-0.019088138313184823,-0.517128160291576,-0.6277916381553884,-0.5171281602915763,-0.6277916381553882,-0.018940400635054633,-0.20624585001736695,-0.33746006330697764,0.7016943843373344,-0.5468749015357403,-0.02577162297425204,-0.5171281602915763,-0.6277916381553884,0.9280125844358315,0.007412457619039263
18863,8345D75DF4606E6A32EB33FAD6AAF67E,0,-0.05690325971938023,-0.04377355066667205,-0.02853045030338268,-0.06431441609288324,-0.01924173323682697,-0.517128160291576,1.3550602878459581,-0.5171281602915763,1.3550602878459583,-0.01909399691526925,-0.1939373294757639,-0.2882646793548099,0.5365047738250313,-0.5468749015357403,-0.02508789493839074,-0.5171281602915763,1.3550602878459577,0.4957744178859288,-0.1496422251770801
18864,422E53916D10DCD9557C58E2A0217061,0,-0.0007675485865813826,0.014439956089892472,-0.028438237024601437,-0.06431441609288324,-0.019294743874190192,-0.517128160291576,-0.8660022756276313,-0.5171281602915763,-0.8660022756276312,-0.019147008020830046,-0.21496524842731832,-0.3593782174625771,0.7744521670092759,-0.5468749015357403,-0.026196507467574317,-0.5171281602915763,-0.8660022756276314,1.1552229704265637,0.08726540848440695
18865,C4E0020B88589A7B7143EEA2DC27E0F2,1,0.19326657544681775,0.10453228797505183,0.03737024921375643,0.072218066951167,-0.009554379070476359,-0.520941399684123,-0.8660022756276313,-0.5209413996841229,-0.8660022756276312,-0.00972054604482667,-0.19782142711338122,-0.2080151314449007,-0.18059028886527656,0.07771177127375326,-0.02459895823582334,-0.5209413996841229,-0.8660022756276314,-0.04238704603381818,0.5582856726918746
18866,2CD45845B77698F67CFA04A21EADAB1A,0,-0.04615877210398336,-0.037882898197257785,-0.02771218595972688,-0.06431441609288324,-0.01811763587530432,-0.517128160291576,-0.8861327520337364,-0.5171281602915763,-0.8861327520337362,-0.01796988962555695,-0.18506777535706695,-0.29977946984027865,0.38718339738494945,-0.5468749015357403,-0.02451181391120307,-0.5171281602915763,-0.8861327520337364,0.5885669396159647,-0.021857852327288013
18867,6F154562B4A5416E1595D46D02DC5DD2,0,-0.0686026480021473,-0.050703730042453536,-0.030040317698113758,-0.06431441609288324,-0.019705236501977183,-0.4484898512257303,-0.5573349707340207,-0.44848985122573015,-0.5573349707340204,-0.019557504274146993,-0.19305342377745283,-0.2817670645567349,0.7372779067907914,-0.5468749015357403,-0.025191931476623748,-0.4484898512257302,-0.5573349707340206,0.44540694241334494,-0.08884687338970007
18868,DC22B60C146F47EB3E4C80C8B4F008BB,0,-0.006383465300659158,0.000579597338329499,-0.025868119469209614,-0.06431441609288324,-0.018930465648207037,-0.517128160291576,-0.8861327520337364,-0.5171281602915763,-0.8861327520337362,-0.018782726577489178,-0.21061615431554442,-0.3336455674742127,0.5386531828209205,-0.5468749015357403,-0.025898188114557456,-0.5171281602915763,-0.8861327520337364,0.8908864307957337,0.07526130232028344
18869,FE0E68D940D1FC03A657BEDB67360E7E,0,-0.030080229117566287,-0.016052833163546082,-0.031199869559646043,-0.06431441609288324,-0.019471445998734262,-0.517128160291576,-0.8525819580235613,-0.5171281602915763,-0.852581958023561,-0.019323711706032705,-0.20949139103677883,-0.36200142005334074,0.6834521139405166,-0.5468749015357403,-0.025912133263662724,-0.5171281602915763,-0.8525819580235611,1.1841149072274904,0.015246822537338651
18870,767BAED92AD3FC931B49F2A1D6E45E63,0,0.000532092822759578,0.012129896297965317,-0.02664600282172189,-0.06431441609288324,-0.01888561049351508,-0.5095016815064821,-0.8660022756276313,-0.5095016815064821,-0.8660022756276312,-0.018737871026630045,-0.2118035089015695,-0.3460117378442214,0.6818590211632867,-0.5468749015357403,-0.026018038923812183,-0.5095016815064822,-0.8660022756276314,1.0137631940119505,0.09042030426911622
18871,430DB380217E11413B0C0876ADC93FF3,0,0.06280433409336904,-0.0008064385368267901,0.012120314479474042,0.044438730574239034,-0.012830164610101023,-0.520941399684123,0.48609472298242384,-0.5209413996841229,0.48609472298242434,-0.012932475338164232,-0.18732328824685046,-0.17467196799153883,-0.5335344327943903,0.3033372986881887,-0.023230614056094737,-0.5209413996841229,0.4860947229824239,-0.22220615540390082,0.06629308819997178
18872,6F355FBE7DB8264D5EEEB4920307A16F,0,-0.0011389781039627277,0.014439956089892472,-0.012856369272394662,-0.06431441609288324,-0.016479743105491985,-0.05572619379339071,-0.8861327520337364,-0.05572619379339083,-0.8861327520337362,-0.016331982389639996,-0.19111419301848798,-0.2334782131171708,0.7838056279532558,-0.5468749015357403,-0.025136782973409783,-0.05572619379339094,-0.8861327520337364,0.11042540411059405,0.08806673875906913
18873,2AA10AE42B339D88BA4AE1DADBA74270,0,0.05546111531276409,0.04701179915606548,-0.015455414612318811,0.2306193892706712,-0.01635605161831114,-0.520941399684123,-0.6412119557594584,-0.5209413996841229,-0.641211955759458,-0.016886560109352956,-0.2054559052246955,-0.3146648226328233,0.39813185959316816,1.8546957651530531,-0.025564002577070477,-0.5209413996841229,-0.6412119557594583,0.7157165458792407,0.1957809722269675
18874,9F2BE40CB1DC8C893965EAD88422B515,0,-0.033183934066684316,-0.01917141388264776,-0.02901182346559011,-0.06431441609288324,-0.018258997574939574,-0.40654421790771345,-0.43990719169840803,-0.40654421790771333,-0.4399071916984078,-0.018111252573719077,-0.19451256998170702,-0.33510004307218944,0.6742435985364579,-0.5468749015357403,-0.02521543978126253,-0.40654421790771345,-0.43990719169840803,0.9049631102362253,-0.01785264167723238
18875,A7E20BD6F00B2F1CEDD21BD723A09190,0,-0.02725183600341233,-0.013165258423637128,-0.031560723184325984,0.09586005535706314,-0.019676692312627756,-0.520941399684123,-0.8592921168255964,-0.5209413996841229,-0.859292116825596,-0.019897319053382875,-0.21256810493653056,-0.36814105068120956,0.6928575101173786,1.905448538201719,-0.02605769895256017,-0.5209413996841229,-0.8592921168255964,1.25326930670547,0.02253025488276714
18876,605D544D629B1857C0293A20E6F841CB,0,-0.06482752992323453,-0.04111698190595581,-0.025442583755371388,-0.06431441609288324,-0.018976680050010866,-0.09767182711140755,-0.8760675138306839,-0.09767182711140757,-0.8760675138306835,-0.01882894138746526,-0.18296369933666193,-0.21357880969777282,1.0777515404619333,-0.5468749015357403,-0.024990635900492168,-0.09767182711140768,-0.8760675138306837,-0.01022522798397276,-0.0678411283257394
18877,FBC3BC06166B716CF1E1456B1BE419BD,0,-0.0660546256072189,-0.06364006487724565,-0.02281487837833419,-0.06431441609288324,-0.019218626035925054,0.03197831223518997,-0.8827776726327189,0.03197831223519004,-0.8827776726327187,-0.019070889510281207,-0.1861861895449829,-0.16236537846076113,-0.1461434684070804,-0.5468749015357403,-0.023894279014174073,0.03197831223518999,-0.8827776726327189,-0.28346125684349743,-0.07056784115893906
18878,5CD0B1D9524BFF8DEAB7EC4FB4ED7E42,0,0.07002498046316938,0.0351149912276406,-0.0041774100232661185,0.19220115811108993,-0.0162377971195778,-0.520941399684123,1.3550602878459581,-0.5209413996841229,1.3550602878459583,-0.01667995272357754,-0.20731457893508679,-0.26729606653050086,-0.0012367511216388306,1.382800559315809,-0.025379693537583212,-0.5209413996841229,1.3550602878459577,0.3380572630463301,-0.04013515569014246
18879,C95BB663646D2DCDCD0FA209683E9EC6,0,-0.02472092379866941,-0.004849043172699343,-0.02173597609499378,-0.06431441609288324,-0.019112604761198613,-0.517128160291576,-0.8391616404194913,-0.5171281602915763,-0.839161640419491,-0.018964867299159614,-0.20730815184244936,-0.2715088202098244,0.8896423222665649,-0.5468749015357403,-0.025904725431425895,-0.5171281602915763,-0.8391616404194913,0.36864523403058547,0.02729357410982246
18880,AFC4FA2B8A331F78169AC5E85E26067B,0,-0.028292979180453034,-0.01940241986184047,-0.026304736853513585,0.03202668666114355,-0.01894541736643769,-0.520941399684123,-0.8492268786225439,-0.5209413996841229,-0.8492268786225434,-0.019019237663837354,-0.20429954631097422,-0.3125429783561231,0.5124591749887997,0.9446650532596038,-0.025576397315157297,-0.5209413996841229,-0.8492268786225436,0.6970688190751305,0.019348849790158166
18881,BD659FAD182A7FCB547791BC3B20196A,0,-0.03616472626565529,-0.01813188697628054,-0.03208276247586854,0.006611549124805195,-0.020325053184993305,-0.520941399684123,0.4089278967590212,-0.5209413996841229,0.4089278967590217,-0.020340437525506464,-0.21762511571850307,-0.3662976454262229,0.81555855457815,0.6528181651379602,-0.026327684958261176,-0.5209413996841229,0.40892789675902136,1.23227629464218,-0.0750568466781633
18882,F3CE8D3DBBC4E6A731204B0016FEDFD5,0,-0.04355263607783913,-0.0331472756238071,-0.023576536957273797,-0.06431441609288324,-0.01904600165271662,-0.26926759977602194,-0.8525819580235613,-0.269267599776022,-0.852581958023561,-0.018898263602429383,-0.19897232493768482,-0.2530079526750881,0.49253766186974585,-0.5468749015357403,-0.02530175408732511,-0.26926759977602205,-0.8525819580235611,0.23813913189008906,-0.017330235424818662
18883,D9FDDC206494C7AC4DB36B80409DE718,0,-0.029153055798925794,-0.015937330173949726,-0.028140955167773683,-0.06431441609288324,-0.019384454183574103,-0.48280900575865315,0.3183407529315485,-0.48280900575865315,0.3183407529315489,-0.019236719122548318,-0.20882103200318725,-0.3306409439134278,0.6579036888361374,-0.5468749015357403,-0.02586937866077146,-0.4828090057586532,0.3183407529315486,0.8621128486263218,-0.058458274052519146
18884,4A0B6D769FBD86B7F392B7A6B73AA72A,0,-0.0005146069929422466,0.011090369391598095,-0.029788165144061837,-0.012302041599911719,-0.019497271693859935,-0.520941399684123,1.3550602878459581,-0.5209413996841229,1.3550602878459583,-0.019469152431545664,-0.21671571488322813,-0.37038101110606997,0.6799012598488996,0.07305586422894295,-0.026243904000296622,-0.5209413996841229,1.3550602878459577,1.279049324300061,-0.10099303486680755
18885,91D4A4A3FE26D14422AD228A5A02EEFF,0,-0.054472551597714976,-0.03615035335331241,-0.030591849674028334,-0.06431441609288324,-0.020270683300518205,-0.5133149208990291,-0.8458717992215263,-0.5133149208990292,-0.8458717992215262,-0.0201229560667955,-0.21118296720238172,-0.32378331172476144,0.7981113516904969,-0.5468749015357403,-0.026036771180259724,-0.5133149208990292,-0.8458717992215263,0.7979438694678781,-0.04405075335371122
18886,5B7EE3FB7D6DA13F8837C316CCEE7900,0,-0.09407142878886762,-0.08015699238952487,-0.03167202273357396,-0.06431441609288324,-0.01893318414243079,-0.4980619633288411,-0.8358065610184738,-0.498061963328841,-0.8358065610184735,-0.018785445095723066,-0.12194341095436784,-0.18921987148606342,0.09044547047066502,-0.5468749015357403,-0.020520305848349206,-0.49806196332884106,-0.8358065610184737,-0.14635685831588868,-0.13980842452491477
18887,DDF98BDD27C4CFC5D0733DD4284CE44B,0,-0.03665975668915578,-0.025293072331254735,-0.028005737615730737,-0.06431441609288324,-0.019459212774727366,-0.5133149208990291,-0.8223862434144038,-0.5133149208990292,-0.8223862434144036,-0.019311478373980215,-0.2071186611569796,-0.3191672783204464,0.5642891191645051,-0.5468749015357403,-0.02574230372866405,-0.5133149208990292,-0.8223862434144038,0.7558878763021935,-0.002461683284277675
18888,F4D378449AD1C93C7E9924A871E1E89B,0,0.032657120473404536,0.029686350716611756,-0.017504399973169153,-0.006391544498437683,-0.01772209496574798,-0.520941399684123,-0.8592921168255964,-0.5209413996841229,-0.859292116825596,-0.017707552615986846,-0.20962332739876072,-0.3086213323201515,0.43257615852101766,-0.005325978874701891,-0.025795448096994526,-0.5209413996841229,-0.8592921168255964,0.6630704612449534,0.1676767836835736
18889,C6E8A6249081C768B573E8DA34A4F96F,0,-0.05175288484141878,-0.025639581300043814,-0.02253152755872675,-0.06431441609288324,-0.019218626035925054,0.09299014251594176,-0.8324514816174563,0.09299014251594165,-0.8324514816174559,-0.019070889510281207,-0.19687420620944354,-0.21607940416023844,1.1597841912240103,-0.5468749015357403,-0.02559608537702974,0.09299014251594158,-0.8324514816174561,0.004446283707591851,-0.03814407615115798
18890,8E6D2D0D9063EC27DFB8C7B911BEC15A,0,-0.02763614230965694,-0.014666797288389783,-0.023388150865648497,-0.06431441609288324,-0.01836773734388977,-0.5095016815064821,-0.8559370374245788,-0.5095016815064821,-0.8559370374245785,-0.01821999330307456,-0.19827515658650804,-0.28327820546454757,0.6539354848963991,-0.5468749015357403,-0.025376522700284655,-0.5095016815064822,-0.8559370374245787,0.4569969535704382,0.021377964423085625
18891,8A32155DEF8433DC7258BB5189148EFC,0,-0.07820569794286313,-0.07865545352477221,-0.021411147180921894,-0.04776502420875594,-0.018267153057610837,-0.520941399684123,0.48609472298242384,-0.5209413996841229,0.48609472298242434,-0.018157467383695156,-0.14908214221273255,-0.05164343033702539,-0.6616763235233756,0.006660099013078521,-0.019652073358995676,-0.5209413996841229,0.4860947229824239,-0.7381444500739542,-0.14168885651788335
18892,909E2EB95A8940FD97B902D166C5358E,0,-0.013444651279149386,0.003351669088642098,-0.03587053340060485,0.04798502883512345,-0.020694768399423972,-0.520941399684123,-0.8626471962266139,-0.5209413996841229,-0.8626471962266137,-0.020805304143501156,-0.22542104569564075,-0.4163799696687581,0.8030879310373634,0.9521960992134877,-0.026669224124305953,-0.5209413996841229,-0.8626471962266138,1.883922477103762,0.05623683987717032
18893,E1BEE20EC2AC780D459679870A576A95,0,-0.05005490464134829,-0.043311538708286614,-0.025362773631320466,-0.06431441609288324,-0.01899842800380091,-0.4484898512257303,-0.8123210052113512,-0.44848985122573015,-0.8123210052113509,-0.018850689533336355,-0.19471914786106667,-0.26000254472989803,0.28904047070142147,-0.5468749015357403,-0.024920638831037914,-0.4484898512257302,-0.8123210052113511,0.28633195183251864,-0.035071589736658526
18894,D6DC9D3179F8AA3820109E7383AA8416,0,-0.0219608400878359,-0.009353659766957309,-0.028467795744982274,-0.06431441609288324,-0.019255325707945747,-0.49424872393629415,-0.8458717992215263,-0.4942487239362943,-0.8458717992215262,-0.019107589506438684,-0.2096229032267617,-0.34193051938847163,0.6580876619530869,-0.5468749015357403,-0.025906745042564416,-0.4942487239362944,-0.8458717992215263,0.9723962765176504,0.03441074699157597
18895,237D35BEE1E5CDF39D35200742D3FCA8,0,-0.05205926911001828,-0.03828715866084503,-0.02905114243152784,-0.06431441609288324,-0.018210064678911987,-0.517128160291576,-0.8223862434144038,-0.5171281602915763,-0.8223862434144036,-0.01806231924550911,-0.1818989056867686,-0.30635349444568133,0.5935518351802163,-0.5468749015357403,-0.024558501337653287,-0.5171281602915763,-0.8223862434144038,0.6436810097632303,-0.03937099607547001
18896,BBA785717BE266EEFFBE7919172433D7,0,-0.10122966236981372,-0.10013900958969484,-0.029854902779985905,-0.06431441609288324,-0.02067437969274581,1.8585199812651965,-0.8358065610184738,1.8585199812651962,-0.8358065610184735,-0.020526656024527728,-0.16870693608273712,-0.010513193325090637,-2.2494184569491567,-0.5468749015357403,-0.025249897269579855,1.8585199812651962,-0.8358065610184737,-0.8725865106992569,-0.15703284733271147
18897,A89915E33971EEF6E1C27056F70F362D,0,-0.058867429815947656,-0.047700652312948226,-0.029320292093484687,0.00011000231318376256,-0.019896890344751905,-0.520941399684123,-0.3895810006831454,-0.5209413996841229,-0.38958100068314505,-0.019897319053382875,-0.20320464773622832,-0.2956732431759077,0.4240511925687108,0.9396285891412581,-0.025466333877012245,-0.5209413996841229,-0.38958100068314533,0.5549427429818488,-0.07470041174477346
18898,701153621BB4C917D7E33B7F6CB23BCB,0,-0.0475753246591723,-0.03759414072326689,-0.02541342024905524,-0.0028452462375532584,-0.018423466475476744,-0.520941399684123,-0.8089659258103338,-0.5209413996841229,-0.8089659258103333,-0.01841708587503137,-0.1882602189758757,-0.26681130716855284,0.4503640550165255,0.6539610683920527,-0.024735281785945563,-0.5209413996841229,-0.8089659258103336,0.3345714038520452,-0.029320222501039078
18899,54A7EC5889CC717CB2C8F5C4571C37C4,0,-0.007546715022265569,-0.005080049151892054,-0.01767277225080036,0.10708999984986381,-0.01671217436162303,-0.520941399684123,1.281248541023573,-0.5209413996841229,1.2812485410235734,-0.016958600842550964,-0.19053974556489994,-0.2627245836767439,0.4089123431907366,1.6224630594409455,-0.024812283759245084,-0.5209413996841229,1.281248541023573,0.3054571763826786,-0.10114892112304354
18900,FCE9F0B5273A06C7EF8D2119FCE8655A,0,-0.031252916775468584,-0.0339557965509816,-0.0209559641792042,0.07044491782072478,-0.018203268443352596,-0.520941399684123,-0.8727124344296664,-0.5209413996841229,-0.872712434429666,-0.018365434028587518,-0.1948197667360959,-0.25070309629615567,0.08909866487682318,1.608093017368892,-0.02472895063849895,-0.5209413996841229,-0.8727124344296663,0.22255160916642427,0.013687095541025648
18901,55C97A651F59AC25D3FEFE30752978AA,0,0.0026937858046002087,-0.004040522245524832,-0.012619291811624331,-0.06431441609288324,-0.015733516441071266,-0.5133149208990291,-0.8626471962266139,-0.5133149208990292,-0.8626471962266137,-0.015585749134438,-0.1864587913279616,-0.23808927868914548,0.2158866760708765,-0.5468749015357403,-0.024399171742922974,-0.5133149208990292,-0.8626471962266138,0.13970860214730663,0.09537495154449073
18902,707D3F4A1771A8B4677733DDB40CF932,0,-0.009808989653360321,0.0026586511510639428,-0.031161502589611322,-0.06431441609288324,-0.019319210322203986,-0.517128160291576,-0.8727124344296664,-0.5171281602915763,-0.872712434429666,-0.01917147468493503,-0.2133105763587982,-0.3763047003571594,0.6837002826972914,-0.5468749015357403,-0.026088254229379524,-0.5171281602915763,-0.8727124344296663,1.3486964063213287,0.06584387068893317
18903,32FCC7794B65B1089908710D2929CA8A,0,-0.0883155806768094,-0.10013900958969484,-0.024294037278859856,-0.06431441609288324,-0.019426590844042305,1.4047444935521052,-0.6948932261757386,1.4047444935521052,-0.6948932261757383,-0.01927885615517357,-0.15747466611394123,-0.016400052161530624,-2.2494184569491567,-0.5468749015357403,-0.025249897269579855,1.404744493552105,-0.6948932261757386,-0.8542626202564902,-0.12922487149063117
18904,C6105CE6E26CCDFFB5D0CC9B1F5D1130,0,-0.021740806938775743,-0.01149046507448994,-0.026089913468376098,-0.06431441609288324,-0.018374533579449157,-0.517128160291576,-0.8626471962266139,-0.5171281602915763,-0.8626471962266137,-0.01822678959865928,-0.20070454879868524,-0.3190080694873634,0.5833742648345754,-0.5468749015357403,-0.025446263988163995,-0.5171281602915763,-0.8626471962266138,0.7544532429868998,0.03611742775994142
18905,5D614BF3D3FD6128303E2E554DE656A4,0,-0.0002946325082258742,0.004391195995009319,-0.02512097148647221,-0.06431441609288324,-0.016570812661987774,-0.505688442113935,-0.8056108464093162,-0.505688442113935,-0.8056108464093158,-0.016423052750475214,-0.19220619546464643,-0.3331413580480493,0.4984650192560663,-0.5468749015357403,-0.02497307385696597,-0.5056884421139352,-0.805610846409316,0.8860292684711122,0.08326855402923258
18906,E89344B914A04714045CEECA4CF4B09C,1,-0.051785516939527695,-0.04036621247357949,-0.027357178660834848,-0.013484141020206527,-0.019737858432662243,-0.520941399684123,0.2109782120989883,-0.5209413996841229,0.21097821209898843,-0.01970702277701078,-0.2044404372258466,-0.2832674704736065,0.4871575796020135,0.5063367303483767,-0.025568061972441495,-0.5209413996841229,0.21097821209898812,0.4569143573220819,-0.08926295426586411
18907,78F8BC834FABCDF7ABEF5F5936912D84,1,0.04702928187502985,0.01940658464253587,0.02016533901977608,-0.06431441609288324,-0.012658899474004464,-0.49424872393629415,-0.8727124344296664,-0.4942487239362943,-0.872712434429666,-0.012511105011911735,-0.18152994175474518,-0.10326705425922089,0.009249022260468826,-0.5468749015357403,-0.02384515294773826,-0.4942487239362944,-0.8727124344296663,-0.5453799205816814,0.20408818251769437
