CONS_NO,FLAG,avg_consumption,median_consumption,std_consumption,min_consumption,max_consumption,zero_days,missing_days,zero_ratio,missing_ratio,consumption_range,peak_to_average,coefficient_variation,median_to_average,min_to_average,max_to_median,zero_percentage,missing_percentage,stability_score,consumption_intensity
31CE811CA542C356E6B4D822F1239444,0,7.596195546950629,7.15,3.1046014780794864,0.65,24.09,0,1,0.0,0.0009671179883945,23.44,3.1713243624528,0.408704786348711,0.9412606555225206,0.08556915050204732,3.3692307692307693,0.0,0.09671179883945,0.7098719403033673,7.58884912959381
799246524AC0BF5DA637F3D7EEA3C583,0,8.672992202729045,7.71,4.2766759503531935,0.0,43.3,14,8,0.0135396518375241,0.0077369439071566,43.3,4.992509965173866,0.4931027090059523,0.8889665549997808,0.0,5.616083009079118,1.35396518375241,0.77369439071566,0.6697462900363765,8.605889748549323
06EA0340474BDA8AB51F81BEC01BCBC1,0,8.406139670223084,7.77,6.088047819164569,0.0,31.58,69,3,0.0667311411992263,0.0029013539651837,31.58,3.756777931238195,0.7242382422849991,0.9243243991678523,0.0,4.064350064350064,6.67311411992263,0.29013539651837,0.5799662572584967,8.381750483558994
978128FE5AF5E420EAD3B3B146B34396,0,12.903140900195694,11.945,4.6407618909202615,1.91,38.54,0,12,0.0,0.011605415860735,36.63,2.9868696543037427,0.35966141320287975,0.9257435916102286,0.1480259740456707,3.226454583507744,0.0,1.1605415860735,0.7354772227038163,12.753394584139265
13C6263BD26549218158DFE99A6E66CF,0,6.575431619786614,6.06,3.961646071404775,0.0,40.86,12,3,0.011605415860735,0.0029013539651837,40.86,6.2140407447999575,0.6024921709296611,0.9216125040011683,0.0,6.742574257425743,1.1605415860735,0.29013539651837,0.6240280097093176,6.556353965183752
84B9EB297F570BB6F1D34875EAC268B5,0,6.709205103042199,5.77,4.299599704506411,0.0,35.34,3,15,0.0029013539651837,0.0145067698259187,35.34,5.267390019717173,0.6408508367938872,0.8600124621892496,0.0,6.124783362218372,0.29013539651837,1.4506769825918702,0.6094399183498806,6.6118762088974865
22AEE631B1634B3A8656A57992330DFB,0,4.95412915851272,3.7,3.5992077122169204,0.0,25.32,6,12,0.0058027079303675,0.011605415860735,25.32,5.110888148019403,0.7265066365967412,0.7468517435889334,0.0,6.843243243243243,0.58027079303675,1.1605415860735,0.5792042606747125,4.896634429400387
04B68805E1F5947E083FC7422FB42D3D,1,9.56447265625,9.045,4.614724226054689,0.57,29.39,0,10,0.0,0.0096711798839458,28.82,3.072830155543893,0.48248600753112625,0.9456872663114839,0.05959554912079003,3.2493090105030404,0.0,0.9671179883945801,0.6745426229454675,9.471972920696325
D22F6DF2E8068F16582C4F18C61D50B1,0,14.992861328125,8.545,185.34973737183637,0.0,5939.38,2,10,0.0019342359767891,0.0096711798839458,5939.38,396.1471976572184,12.362532629054611,0.5699379066469784,0.0,695.0708016383851,0.19342359767891,0.9671179883945801,0.07483611286573519,14.847862669245648
80BBEB8074D859CC263D1308BB3409F6,0,4.272111468381565,1.92,6.156784887475897,0.0,41.83,62,101,0.0599613152804642,0.097678916827853,41.83,9.79141118147059,1.4411573604862693,0.44942647545836795,0.0,21.786458333333332,5.99613152804642,9.767891682785299,0.40964176098864996,3.8548162475822054
C198D9BED9F5DEBFA8609D7A83B75723,0,7.69787109375,6.865,3.88662226219347,0.0,20.77,10,10,0.0096711798839458,0.0096711798839458,20.77,2.6981485851151015,0.5048957321913417,0.8918050089944715,0.0,3.025491624180626,0.9671179883945801,0.9671179883945801,0.6644978642765225,7.623423597678917
2443F72B55B3FB73A2C491433708F99A,0,8.355371819960862,6.91,4.412753554873797,0.0,27.86,10,12,0.0096711798839458,0.011605415860735,27.86,3.334381832468887,0.5281337144484454,0.827012866559943,0.0,4.031837916063676,0.9671179883945801,1.1605415860735,0.6543929962051348,8.25840425531915
39AE92FE06C2DE1D7EE34E860FF8E202,0,12.523976377952756,12.03,3.65291805512304,0.0,26.82,12,272,0.011605415860735,0.2630560928433268,26.82,2.1414923815421756,0.29167398156017343,0.9605575447409535,0.0,2.229426433915212,1.1605415860735,26.305609284332682,0.774189164042873,9.229468085106385
768ABF5412BABA7D90291977CA9912C0,0,5.484866204162538,4.96,1.7784073619330696,0.0,17.8,1,25,0.0009671179883945,0.0241779497098646,17.8,3.245293383180677,0.3242389687798424,0.9043064708188853,0.0,3.588709677419355,0.09671179883945,2.41779497098646,0.755150711900136,5.352253384912959
7B63AC83BB30BE055F169B0ADA67F5A3,0,9.732478218780251,9.86,3.761128507633069,0.0,31.04,43,1,0.0415860735009671,0.0009671179883945,31.04,3.189321291272324,0.38645126380816525,1.0131027039930771,0.0,3.1480730223123734,4.158607350096711,0.09671179883945,0.7212658865868103,9.723065764023211
0430AC6C9210328406455282B0C1F57A,0,7.728107569721116,6.415,4.139846328249144,0.0,28.55,3,30,0.0029013539651837,0.0290135396518375,28.55,3.6943067552345528,0.5356869441710602,0.8300867893110212,0.0,4.450506625097428,0.29013539651837,2.9013539651837497,0.6511743840733011,7.503887814313347
B77A9A1F6B3194F4C4709CBB16C2E7A0,0,7.399126984126985,4.69,7.831793289460857,0.0,55.95,14,26,0.0135396518375241,0.0251450676982591,55.95,7.5617029036029555,1.0584753182722844,0.6338585633225713,0.0,11.929637526652451,1.35396518375241,2.51450676982591,0.48579644901417524,7.213075435203097
B7EAF151C6CCB39BC17D4124B7F56BDE,0,6.565404089581304,6.18,2.396941542790397,2.1,18.12,0,7,0.0,0.006769825918762,16.02,2.759921514770855,0.3650866740394737,0.9412977351701922,0.31985845369860905,2.932038834951457,0.0,0.6769825918762,0.7325542172650961,6.520957446808511
277789FFDADA3D9B6D28F132C1CBBB7B,0,11.622007835455438,7.96,12.89454813294672,0.0,70.37,85,13,0.0822050290135396,0.0125725338491295,70.37,6.0548918049531135,1.1094940147612984,0.6849074714711778,0.0,8.840452261306533,8.22050290135396,1.25725338491295,0.4740473274645227,11.475889748549326
FBEB615BB6D5E5D6F6F328106E53B626,0,8.621960784313725,7.62,4.185926286942563,1.49,33.64,0,14,0.0,0.0135396518375241,32.15,3.9016646957154557,0.4854958624444436,0.883789684344583,0.1728145183298463,4.414698162729659,0.0,1.35396518375241,0.6731758904763689,8.50522243713733
FEC3E3F7EAB4A99E0A31FF195289A3A7,0,4.977117647058823,4.93,2.0228628276558034,0.0,19.95,39,14,0.0377176015473887,0.0135396518375241,19.95,4.008344068738108,0.40643259233608703,0.9905331458084646,0.0,4.046653144016227,3.77176015473887,1.35396518375241,0.7110187899862291,4.90972920696325
42B74500DB3033B4CAE25F607AD85B8B,0,9.77244094488189,7.065,6.655102960527978,0.0,37.38,8,18,0.0077369439071566,0.0174081237911025,37.38,3.8250423011844337,0.6810072322835011,0.7229514140681654,0.0,5.290870488322717,0.77369439071566,1.74081237911025,0.5948814382205766,9.602321083172148
28284096BA906D7EEE12FB797DE4F458,0,7.635757575757576,7.63,5.358928043263458,0.0,48.54,1,11,0.0009671179883945,0.0106382978723404,48.54,6.356933089927772,0.7018200866247088,0.999245971902532,0.0,6.36173001310616,0.09671179883945,1.0638297872340399,0.5876061799125558,7.554526112185687
193F49B313438691DD29570CE7199CF2,0,3.0128930817610065,2.22,2.603052654446289,0.0,13.49,4,80,0.0038684719535783,0.0773694390715667,13.49,4.477424068468844,0.8639711346560066,0.7368333159377936,0.0,6.076576576576576,0.38684719535783,7.73694390715667,0.5364889946026705,2.7797872340425536
2231117453B4876245B3535CD5AC76F7,0,0.2444120505344995,0.0,0.9117915240648976,0.0,9.21,608,5,0.5880077369439072,0.0048355899419729,9.21,37.68226640159046,3.7305506093947502,0.0,0.0,3.9021601016518423,58.80077369439072,0.48355899419729004,0.21139188279986393,0.2432301740812379
9CC1E10AB3724A19BEB2862E62821DAB,0,8.256189931350116,7.79,2.122617581671255,2.83,21.38,0,160,0.0,0.1547388781431334,18.549999999999997,2.5895722091877524,0.257094083266099,0.9435344953027406,0.34277312217031525,2.7445442875481385,0.0,15.47388781431334,0.7954854082216869,6.978636363636366
115033D05A9FEB4F4497E594A0379ABA,1,9.015721247563354,8.21,4.80694876258565,0.0,29.84,5,8,0.0048355899419729,0.0077369439071566,29.84,3.309774024797489,0.5331740667874805,0.910631526259631,0.0,3.6345919610231423,0.48355899419729004,0.77369439071566,0.652241661049837,8.945967117988396
B4591C58AF1F17A7A1ECB110C485157A,0,4.748629921259843,3.77,3.249871365576514,0.0,23.07,6,399,0.0058027079303675,0.3858800773694391,23.07,4.8582434054745995,0.6843808465735948,0.7939132049691913,0.0,6.119363395225464,0.58027079303675,38.58800773694391,0.5936899615275384,2.9162282398452612
8AB5A777ED45E0A72D0819EF9E64442A,0,9.64945,9.785,4.096130745543236,0.0,27.42,6,34,0.0058027079303675,0.0328820116054158,27.42,2.841612734404552,0.424493701251702,1.0140474327552347,0.0,2.802248339294839,0.58027079303675,3.2882011605415795,0.7020038060689917,9.33215667311412
170BDB064FB194417CB580A3B78C61D1,0,7.3837256809338525,2.56,7.561851730083853,0.0,34.55,16,6,0.0154738878143133,0.0058027079303675,34.55,4.6792095878120845,1.024124142316115,0.34670843834439763,0.0,13.496093749999998,1.5473887814313299,0.58027079303675,0.4940408441824841,7.340880077369439
F3D1F868F36121C76A2A10AAF2DADAFE,1,8.057378832838774,7.68,3.604566184730968,0.0,27.39,4,23,0.0038684719535783,0.0222437137330754,27.39,3.399368525204364,0.44736213345711684,0.9531635733322202,0.0,3.56640625,0.38684719535783,2.22437137330754,0.6909120923396248,7.878152804642167
76AC546871DFC978931AFB9867BF5F6F,1,4.17922663802363,1.92,16.37050777397,0.0,243.1,380,103,0.3675048355899419,0.0996131528046421,243.1,58.168656800810105,3.917114143805244,0.4594151421536627,0.0,126.61458333333333,36.75048355899419,9.961315280464209,0.20337132121690438,3.7629206963249517
4D7854C54AC0FE452733CB5BE928A84A,0,7.0367152575315846,7.07,1.5320132787781522,0.25,20.48,0,5,0.0,0.0048355899419729,20.23,2.9104488742925483,0.21771710559673385,1.0047301533812656,0.03552794036001646,2.896746817538897,0.0,0.48355899419729004,0.8212087975145564,7.002688588007738
6865AC70B0CBE068CDF5FC8E8621117D,0,8.339802955665027,8.13,1.972713856882249,0.0,18.14,2,19,0.0019342359767891,0.0183752417794971,18.14,2.175111342130444,0.23654202231987173,0.9748431759382862,0.0,2.231242312423124,0.19342359767891,1.83752417794971,0.8087068469568902,8.186557059961316
4E188E6986A9942DC6D879A500AB703B,0,8.72364383561644,7.58,3.646737234188394,3.44,20.92,0,669,0.0,0.6470019342359767,17.48,2.3980804803823963,0.4180291289861795,0.8689029656452468,0.39433063348544184,2.7598944591029024,0.0,64.70019342359767,0.7052041312543067,3.079429400386848
6F50E4B1CF5132D4451BB507E1C0B023,0,7.645416164053075,7.21,2.902020698091912,0.0,18.78,2,205,0.0019342359767891,0.1982591876208897,18.78,2.4563738058235582,0.3795765509451954,0.9430487294988207,0.0,2.604715672676838,0.19342359767891,19.82591876208897,0.7248601024095876,6.1296421663442935
CF10B9A117D8D8B8B08BD2DAAD814045,0,11.459853658536584,10.37,4.5221977767971975,2.97,37.94,0,9,0.0,0.0087040618955512,34.97,3.310688000953488,0.3946121749494207,0.9048981172874978,0.2591656131479141,3.6586306653809064,0.0,0.87040618955512,0.7170452244447584,11.360106382978723
BE115625D596DE9913D0B84A514D1BE9,0,7.9032850779510015,6.52,6.77373562551987,0.4,33.9,0,136,0.0,0.1315280464216634,33.5,4.289355586397357,0.857078488085618,0.8249734048174268,0.050611865326222506,5.199386503067485,0.0,13.152804642166341,0.5384802023262123,6.863781431334623
CA0417619F57105CB022ACEB9A2226B6,0,10.655399802566636,9.57,4.809643060215571,0.0,34.61,11,21,0.0106382978723404,0.0203094777562862,34.61,3.248118385164981,0.4513808162371383,0.8981361729566273,0.0,3.6165099268547545,1.0638297872340399,2.03094777562862,0.6889990475364062,10.438994197292073
E8E89A0601971F1356D5319A632992B3,0,3.3426261319534287,0.0,3.952711040688596,0.0,18.26,398,261,0.3849129593810445,0.2524177949709865,18.26,5.462770671672117,1.1825166454911409,0.0,0.0,3.9021601016518423,38.49129593810445,25.241779497098648,0.4581866544137929,2.4988878143133464
8BFA287A143F036315493AC7BE9404A1,0,5.5226530612244895,4.94,2.8542600861246026,0.7,26.21,0,5,0.0,0.0048355899419729,25.51,4.745907394405233,0.5168277011939896,0.8944976164960645,0.12675067440227633,5.305668016194332,0.0,0.48355899419729004,0.6592706602159478,5.495947775628626
05F4FDD148F6663D78C80FD34ACBDA65,0,6.171522793404462,5.32,3.577523918520567,0.0,16.54,6,3,0.0058027079303675,0.0029013539651837,16.54,2.6800516750381904,0.579682525412348,0.8620238761307845,0.0,3.1090225563909772,0.58027079303675,0.29013539651837,0.6330385909276093,6.153617021276596
793F28006E52D1F02FB99FB9AC4FB24B,0,4.540064102564102,3.595,2.8325204441469207,1.89,22.05,0,410,0.0,0.3965183752417795,20.16,4.85675961877868,0.6238943724488806,0.7918390398870456,0.4162936816096011,6.133518776077886,0.0,39.65183752417795,0.6158035996466756,2.7398452611218564
59E6BC7CE83E63A8B18DF7401E7F8280,0,9.628844660194174,9.285,2.8922945661333297,0.0,25.2,2,4,0.0019342359767891,0.0038684719535783,25.2,2.6171364155636736,0.30037815212557434,0.9642901435916155,0.0,2.7140549273021,0.19342359767891,0.38684719535783,0.7690070756459714,9.59159574468085
AF0E45A0D405F86044C76CEA1517F1BD,1,12.7356010230179,11.4,6.431751748956408,0.0,38.1,15,252,0.0145067698259187,0.2437137330754352,38.1,2.9916138179218503,0.5050214542157747,0.8951285439451205,0.0,3.3421052631578947,1.4506769825918702,24.37137330754352,0.6644423554221508,9.631760154738876
4E1EBC310995DC7284E333B25468D189,0,8.366550387596899,7.029999999999999,4.913309910518476,0.0,28.09,13,2,0.0125725338491295,0.0019342359767891,28.09,3.3574171789657044,0.5872563581045631,0.8402507215425027,0.0,3.9957325746799435,1.25725338491295,0.19342359767891,0.6300179519798297,8.35036750483559
1DAD5E479104270218E7F97AA938EAAA,0,9.913813306852036,7.62,6.865782109349474,0.0,50.62,38,27,0.0367504835589942,0.0261121856866537,50.62,5.106006985729039,0.6925470448998788,0.768624520570037,0.0,6.643044619422572,3.67504835589942,2.61121856866537,0.59082552713278,9.654941972920698
BC7BD80516B19D6396D6B6F928C03465,0,7.760301850048686,6.87,3.087020776933449,0.0,18.82,4,7,0.0038684719535783,0.006769825918762,18.82,2.425163397462681,0.39779648222241276,0.8852748427507237,0.0,2.7394468704512374,0.38684719535783,0.6769825918762,0.7154117303329165,7.70776595744681
2D74D7835BD4B34E489C0CDA76430AAB,0,9.780029382957885,8.08,9.299336393102305,0.0,44.41,104,13,0.1005802707930367,0.0125725338491295,44.41,4.540886152897076,0.9508495352076132,0.8261733869715915,0.0,5.496287128712871,10.05802707930367,1.25725338491295,0.5125971951976184,9.657069632495165
E623EF499E3EB3A68F106CFEF5F8EC05,0,6.943018500486854,6.14,3.4631184105352784,0.0,29.48,4,7,0.0038684719535783,0.006769825918762,29.48,4.2459918546858,0.4987914709275857,0.8843415871021306,0.0,4.801302931596092,0.38684719535783,0.6769825918762,0.6672042238011342,6.8960154738878146
609B408F609FFA26BD913595B03AF478,0,2.148756038647343,0.0,3.961174635968253,0.0,27.14,503,206,0.4864603481624758,0.1992263056092843,27.14,12.630563689810415,1.8434734165828521,0.0,0.0,3.9021601016518423,48.64603481624758,19.922630560928432,0.3516825563299098,1.7206673114119924
71D51761954FA36DA91BE9B9C0CC0271,0,8.757972841901069,8.68,3.5309544988640296,0.0,30.83,5,3,0.0048355899419729,0.0029013539651837,30.83,3.5202210096495135,0.40317029552441214,0.9910969303846181,0.0,3.55184331797235,0.48355899419729004,0.29013539651837,0.7126718711118855,8.732562862669248
74C93A1911C823CE661BDE5375C8F6F6,0,10.065106145251397,9.99,3.3012741701407813,0.0,21.06,11,139,0.0106382978723404,0.1344294003868472,21.06,2.0923773377130126,0.32799198761538,0.992537967889506,0.0,2.108108108108108,1.0638297872340399,13.44294003868472,0.753016591459756,8.712059961315282
96C04FEA6F89D1C768A23C140D35666C,0,9.049598393574298,7.75,5.885094145795956,0.45,31.21,0,38,0.0,0.0367504835589942,30.76,3.448771828610735,0.6503155046056729,0.8563915947367252,0.04972596356535824,4.027096774193549,0.0,3.67504835589942,0.605944740390075,8.717021276595744
E04D85EC935CE09103BED2DA4A4B2F2A,0,7.552363996043521,6.89,3.1248993409609334,0.0,22.68,3,23,0.0029013539651837,0.0222437137330754,22.68,3.003033224018524,0.4137643978227193,0.9122971302243224,0.0,3.2917271407837445,0.29013539651837,2.22437137330754,0.7073314348133671,7.384371373307544
7E86CFC1DE6007CA6E27F7EE2D6649DE,0,8.816776084407971,8.36,3.5289714141738924,0.0,33.27,2,181,0.0019342359767891,0.1750483558994197,33.27,3.773488141412181,0.40025644072040145,0.9481923914098536,0.0,3.9796650717703357,0.19342359767891,17.50483558994197,0.7141549011447659,7.273413926499033
A6F7BBCB470845C37FEEF1F35ABDFE57,0,7.203483807654563,6.49,3.295342836951561,0.0,25.54,14,15,0.0135396518375241,0.0145067698259187,25.54,3.5455066856485047,0.45746515504759866,0.9009529518347218,0.0,3.9352850539291215,1.35396518375241,1.4506769825918702,0.6861227498556158,7.0989845261121856
E1918AC57DAAA33403337DF2BC7F833E,0,10.531881091617931,8.024999999999999,9.777965855070274,0.2,58.02,0,8,0.0,0.0077369439071566,57.82,5.508987377969612,0.9284158993071352,0.761972142506138,0.01898995993784768,7.229906542056076,0.0,0.77369439071566,0.5185603377151642,10.45039651837524
CCB1DE2C37E17F3FC09572391692EF53,0,6.278141335914811,5.98,3.381068708528081,0.86,59.41,0,1,0.0,0.0009671179883945,58.55,9.46299180302591,0.5385461281647641,0.9525112099325863,0.13698321748194384,9.93478260869565,0.0,0.09671179883945,0.6499642628153358,6.272069632495165
6D58008E0354C33806F2DE3E1F1FE740,0,7.163089668615984,6.825,2.759299682404495,1.93,20.7,0,8,0.0,0.0077369439071566,18.77,2.8898144456705577,0.38521082522447786,0.9528011396957274,0.2694368058040665,3.032967032967033,0.0,0.77369439071566,0.7219117709666663,7.107669245647969
CF267A3C736ACD02380414CF9B721B6B,0,11.916056201550386,9.7,5.528009171600569,4.1,32.64,0,2,0.0,0.0019342359767891,28.54,2.7391613003430817,0.4639126467766513,0.8140277148691143,0.34407357020240914,3.364948453608248,0.0,0.19342359767891,0.683100868212234,11.893007736943908
A8C6C96238E94FFF06C390D69A65A9F7,0,3.822761998041136,2.94,2.5035091080489096,0.0,12.53,2,13,0.0019342359767891,0.0125725338491295,12.53,3.2777347913421333,0.6548953634392517,0.7690774370746906,0.0,4.261904761904762,0.19342359767891,1.25725338491295,0.6042678117858586,3.7747001934235977
3D9E94D2CE82A74A0E2FAA7A38C7FF3D,0,11.15530612244898,10.67,5.060706321391608,0.0,30.26,7,5,0.006769825918762,0.0048355899419729,30.26,2.7126104535226214,0.4536591166429242,0.9564954903861985,0.0,2.8359887535145267,0.6769825918762,0.48355899419729004,0.6879191885848704,11.101363636363638
2F9F13612B2B1D78B64435208424D669,0,2.499310009718173,0.0,5.210614112191962,0.0,25.07,813,5,0.7862669245647969,0.0048355899419729,25.07,10.030768453100759,2.0848210473816016,0.0,0.0,3.9021601016518423,78.62669245647969,0.48355899419729004,0.32416791270560114,2.4872243713733075
27E5C7E4E3B747A1B2B869537576ADE9,0,7.326164383561645,5.58,4.9101631958197,0.0,31.06,1,12,0.0009671179883945,0.011605415860735,31.06,4.239599109964286,0.670222907751983,0.7616536713973185,0.0,5.566308243727598,0.09671179883945,1.1605415860735,0.5987224791126463,7.241141199226306
52238615DB02B4FAA76F31EFAA97726B,0,4.5533848531684695,3.67,4.119958047663478,0.0,37.35,19,387,0.0183752417794971,0.3742746615087041,37.35,8.202689033414346,0.9048121739142274,0.8059938086380362,0.0,10.177111716621255,1.83752417794971,37.42746615087041,0.5249861449305444,2.8491682785299806
2DF6CA76F509AB92F1331023BBFD8907,0,9.218296224588578,7.82,3.998180472957231,3.11,25.71,0,1,0.0,0.0009671179883945,22.6,2.7890186400630084,0.4337222818130553,0.8483129430296665,0.3373725387240745,3.28772378516624,0.0,0.09671179883945,0.6974851494498787,9.209381044487428
6C81CBF9564281DCEE2F2473CD3EDB1B,0,8.588089233753637,8.37,2.6902497692883127,2.2,20.6,0,3,0.0,0.0029013539651837,18.400000000000002,2.3986709312516377,0.31325358832030586,0.9746056162415634,0.2561687402307574,2.461170848267623,0.0,0.29013539651837,0.7614675557666152,8.563172147001934
F5E89984EEFFC780621FA82EACA1728D,0,6.57631010794897,5.43,3.3932785934804093,0.0,21.16,8,15,0.0077369439071566,0.0145067698259187,21.16,3.217609822630371,0.5159851858839288,0.8256909894557142,0.0,3.8968692449355435,0.77369439071566,1.4506769825918702,0.659637052730781,6.480909090909091
198DAB24838BA453037F50970E24BDCD,0,5.090194741966893,5.04,1.5685444641188038,0.0,12.88,1,7,0.0009671179883945,0.006769825918762,12.88,2.5303550557327132,0.30815018749414397,0.9901389348519313,0.0,2.555555555555556,0.09671179883945,0.6769825918762,0.7644382193726335,5.05573500967118
709B037621B92A653C3571142BF26FF8,0,4.378702594810378,4.09,1.5266823357918422,0.0,17.2,2,32,0.0019342359767891,0.0309477756286266,17.2,3.9281041878444483,0.3486608881820977,0.9340666353653369,0.0,4.205378973105135,0.19342359767891,3.0947775628626597,0.7414762367342997,4.243191489361702
B6D0B7AB89C5FE890FBD28A42E7C800C,0,13.374921722113502,9.44,9.449931224129696,0.0,54.6,6,12,0.0058027079303675,0.011605415860735,54.6,4.08226688233448,0.7065410490220364,0.7057985232461078,0.0,5.783898305084747,0.58027079303675,1.1605415860735,0.58598063057028,13.219700193423597
1DBECECB25887CAE3D02199E13943209,0,7.791330097087379,7.1,3.165052313854136,0.0,28.19,1,4,0.0009671179883945,0.0038684719535783,28.19,3.6181242032779775,0.40622747007437443,0.9112693098004129,0.0,3.970422535211268,0.09671179883945,0.38684719535783,0.7111225042041817,7.761189555125727
5B597BEFA2BAAA88700A9C6B3E19FD3E,0,10.456524685382382,9.71,3.264400419741347,2.82,39.33,0,1,0.0,0.0009671179883945,36.51,3.7612879215004456,0.3121878939667967,0.9286068069608271,0.26968807370026077,4.050463439752831,0.0,0.09671179883945,0.7620859821964672,10.446411992263057
35244DA0EC3E6B58E3EF26CFF1D55CE1,1,8.681072124756335,7.205,5.053048963253458,0.0,37.11,3,8,0.0029013539651837,0.0077369439071566,37.11,4.274817610853754,0.58207660190305,0.8299666097063136,0.0,5.15058986814712,0.29013539651837,0.77369439071566,0.632080645650861,8.613907156673115
1770B6247536B905EA64F6595DAAB065,1,12.918454011741682,13.53,5.265774357683007,2.92,27.19,0,12,0.0,0.011605415860735,24.270000000000003,2.104741014310753,0.4076164495300215,1.0473389453337434,0.22603323875643244,2.009608277900961,0.0,1.1605415860735,0.7104207970387689,12.76852998065764
1FE64FE5A1A36739C1854FB815991CFB,1,6.997899408284024,7.35,6.594409373733545,0.0,26.51,249,358,0.2408123791102514,0.3462282398452611,26.51,3.788279661267752,0.942341263998046,1.0503151833390407,0.0,3.6068027210884357,24.08123791102514,34.62282398452611,0.5148425863854819,4.575029013539652
B74638C362A209FECE4B78B53EA4E36C,0,13.070571151984511,11.34,7.143219393067829,0.0,39.45,45,1,0.0435203094777562,0.0009671179883945,39.45,3.018230767521608,0.5465116489560038,0.8675978936297855,0.0,3.478835978835979,4.352030947775621,0.09671179883945,0.6466165325525127,13.057930367504836
A7094156ADF15BC57BE896D93283FBC7,0,6.883712342079689,6.66,1.6681494496696416,1.22,14.49,0,5,0.0,0.0048355899419729,13.27,2.104968842382266,0.24233282373993925,0.9675012070576875,0.1772299508423992,2.175675675675676,0.0,0.48355899419729004,0.8049372767835141,6.850425531914894
BA5CCB0B18A8E703E784A6B322061FFF,0,10.25809293320426,7.0,8.015676255707705,0.0,48.52,6,1,0.0058027079303675,0.0009671179883945,48.52,4.729924003997505,0.7814002376369479,0.6823880467432508,0.0,6.9314285714285715,0.58027079303675,0.09671179883945,0.5613561617834484,10.248172147001934
E833393ECE6948A10C4B80C3B96FD5D7,0,9.739941577409931,6.6,56.63083263443931,0.9,1815.85,0,7,0.0,0.006769825918762,1814.9499999999998,186.4333564599137,5.8142887392450575,0.6776221343367737,0.09240301831865096,275.1287878787879,0.0,0.6769825918762,0.14675045896437727,9.674003868471955
684E00FDA767E2277F63948D68017EF8,0,4.486831875607385,2.81,4.292016667470755,0.0,26.11,1,5,0.0009671179883945,0.0048355899419729,26.11,5.819250804102276,0.9565806757334188,0.6262770876877594,0.0,9.291814946619217,0.09671179883945,0.48355899419729004,0.5110957152968675,4.465135396518375
CAFE98D721A7A2A616A60DFF37D28E76,0,3.678187250996016,2.095,4.497287173955177,0.0,53.27,3,30,0.0029013539651837,0.0290135396518375,53.27,14.48267757047307,1.2226911973384056,0.5695740474965475,0.0,25.427207637231504,0.29013539651837,2.9013539651837497,0.44990505257656344,3.57147001934236
7F1413A79AEEB8121A54C33071E017F7,0,4.662306940371456,4.05,5.916142710835444,0.0,37.68,331,11,0.3201160541586073,0.0106382978723404,37.68,8.08183598418296,1.2689303356685675,0.8686686766438693,0.0,9.303703703703704,32.01160541586073,1.0638297872340399,0.44073631714450057,4.612707930367505
88C3F3D783DE6285478B4FDA81970C8A,0,10.31157945736434,10.105,3.589913221838954,0.16,24.16,0,2,0.0,0.0019342359767891,24.0,2.3429970258092103,0.34814387424179755,0.9799662643129996,0.015516536594762983,2.3908955962394853,0.0,0.19342359767891,0.7417605932915764,10.291634429400387
859FAFB7275623FA432B4173C2C74CF6,0,7.406386969397828,6.57,3.933442931675383,1.37,25.34,0,21,0.0,0.0203094777562862,23.97,3.421371325141583,0.53108795799191,0.8870722022959827,0.18497548206171938,3.856925418569254,0.0,2.03094777562862,0.6531303409319112,7.255967117988395
F7AA5DAE795995950DD1EC7AD53104B5,1,8.294724770642201,5.955,7.394351781656708,0.0,39.67,4,162,0.0038684719535783,0.1566731141199226,39.67,4.78255772155399,0.891452337011565,0.7179261717129822,0.0,6.661628883291352,0.38684719535783,15.66731141199226,0.5286942633616496,6.995164410058027
EA6FA463102BEFCA8C79D92B8164663E,0,7.166624015748031,7.24,1.7408480806139734,2.1,13.86,0,18,0.0,0.0174081237911025,11.76,1.9339649979605262,0.2429104801352229,1.0102385703632186,0.29302499969098883,1.9143646408839778,0.0,1.74081237911025,0.8045631732795467,7.041866537717602
6A1BA4BFCB61E1AE8297536BECF12C66,0,7.121187438665358,6.8,2.143864701365164,0.0,18.62,4,15,0.0038684719535783,0.0145067698259187,18.62,2.614732467074302,0.3010543845152549,0.9548969267510876,0.0,2.738235294117647,0.38684719535783,1.4506769825918702,0.7686073786781624,7.017882011605416
92415A9A37A39A4549DD417638B67F12,0,14.882710551790902,11.48,8.243376858159202,3.25,48.34,0,1,0.0,0.0009671179883945,45.09,3.248064244196635,0.5538894833352276,0.771364863950711,0.2183741992891821,4.210801393728223,0.0,0.09671179883945,0.643546410941418,14.868317214700197
C3F8CC93592D87687D9E2B56CD65CE77,0,12.266281908990011,10.8,6.5720105535516735,0.86,35.2,0,133,0.0,0.1286266924564797,34.34,2.8696552273270166,0.5357785352002238,0.8804623992935164,0.07011089475855778,3.2592592592592595,0.0,12.86266924564797,0.6511355492213773,10.688510638297872
6846BA406B7EFBA2C6A152B3064029AB,0,15.045935357492656,14.28,6.143671000667654,2.93,46.64,0,13,0.0,0.0125725338491295,43.71,3.099840514519688,0.4083276216927381,0.9490935366067997,0.19473697914971455,3.266106442577031,0.0,1.25725338491295,0.7100620513272693,14.856769825918766
